parameter_id,M-G-P_025_001_030
parameter_name,Magnesium
gene_accession_id,MGI:1345282
pvalue,0.7084178
mouse_life_stage,Late adult
gene_symbol,Slc30a4
mouse_strain,C57BL
analysis_id,xve43jg6uf8elyt
