mouse_life_stage,Middle aged adult
parameter_name,Cleft palate
mouse_strain,C57BL
gene_symbol,Hpca
analysis_id,982piczlu27866p
gene_accession_id,MGI:1336200
parameter_id,IMPC_GEP_076_001
pvalue,0.07386284
