parameter_id,IMPC_IMM_032_001
mouse_strain,C57BL
pvalue,0.0733386
gene_accession_id,MGI:1914071
parameter_name,CD8 CD44+CD62L- T cells
mouse_life_stage,Early adult
analysis_id,xsmz0e71g3953o7
gene_symbol,Bcs1l
