parameter_id,IMPC_CSD_029_001
mouse_strain,C57BL
pvalue,0.3758989
gene_accession_id,MGI:3616086
analysis_id,jq394m230r2g3jt
gene_symbol,Kcng1
mouse_life_stage,Early adult
parameter_name,Activity (body position)
