parameter_id,IMPC_HEM_008_001
parameter_name,Platelet count
mouse_strain,C57BL
gene_symbol,Car13
mouse_life_stage,Early adult
pvalue,0.6546518
gene_accession_id,MGI:1931322
analysis_id,nb5d7qsllu01n11
