parameter_id,IMPC_IMM_004_001
pvalue,0.6255425
gene_symbol,Cds2
mouse_strain,129SV
mouse_life_stage,Early adult
gene_accession_id,MGI:1332236
parameter_name,NKT cells (panel A)
analysis_id,3bz599i7kkbr862
