mouse_strain,C57BL
gene_accession_id,MGI:1915472
mouse_life_stage,Early adult
pvalue,0.5827384
parameter_name,Lower teeth appearance
gene_symbol,Tubb4b
parameter_id,IMPC_CSD_070_001
analysis_id,4cdp3qxrn2x1lsx
