gene_symbol,Mecom
gene_accession_id,MGI:95457
pvalue,0.2105397
mouse_strain,C57BL
mouse_life_stage,E15.5
analysis_id,1i840o43b94t8g0
parameter_id,IMPC_ECH_008_001
parameter_name,LVIDd
