mouse_life_stage,Early adult
gene_symbol,Gja10
parameter_name,Total protein
parameter_id,IMPC_CBC_006_001
mouse_strain,C57BL
gene_accession_id,MGI:1339969
pvalue,0.6449461
analysis_id,i968pq73752na1v
