parameter_id,IMPC_GEL_029_001
parameter_name,Midbrain
analysis_id,vp1q409601bye3f
gene_symbol,Frmpd1
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
pvalue,0.7755994
