parameter_id,IMPC_XRY_066_001
parameter_name,Sacral processes
gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_strain,C57BL
pvalue,0.43394
mouse_life_stage,Early adult
analysis_id,2195010pu4d5rp1
