parameter_id,JAX_OFD_016_001
pvalue,0.5103568
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Center permanence time
analysis_id,f02okt7dg9a18o0
gene_accession_id,MGI:1921442
gene_symbol,Arpc5l
