mouse_life_stage,E15.5
mouse_strain,C57BL
pvalue,0.2856176
gene_symbol,Fgb
gene_accession_id,MGI:99501
analysis_id,kznadf833zkh957
parameter_id,ESLIM_011_001_007
parameter_name,PP1 + pulse startle magnitude
