parameter_id,MGP_IMM_026_001
mouse_life_stage,Late adult
gene_symbol,Snap23
mouse_strain,C57BL
analysis_id,de47z8z9qlb1m70
pvalue,0.5067125
gene_accession_id,MGI:109356
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
