mouse_life_stage,E18.5
pvalue,0.9579079
parameter_id,M-G-P_007_001_008
gene_accession_id,MGI:1914309
mouse_strain,C57BL
gene_symbol,Ola1
parameter_name,Periphery - Permanence Time
analysis_id,214fqa58wi3j778
