parameter_id,IMPC_ECG_028_001
gene_symbol,Mms22l
mouse_life_stage,Early adult
parameter_name,QT
analysis_id,085zlvjd1j5miqa
pvalue,0.2813874
gene_accession_id,MGI:2684980
mouse_strain,C57BL
