mouse_strain,C57BL
parameter_name,Fat mass
gene_symbol,Rhbg
parameter_id,IMPC_DXA_002_001
analysis_id,mcs37zmm78k94l6
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
pvalue,0.1971632
