parameter_id,IMPC_EYE_062_001
gene_accession_id,MGI:2444554
parameter_name,Right total retinal thickness
analysis_id,n595qu7i0oohp3j
gene_symbol,Mapkap1
mouse_life_stage,E12.5
pvalue,0.9583638
mouse_strain,C57BL
