parameter_id,IMPC_OFD_021_001
mouse_life_stage,Early adult
gene_symbol,Arpc5l
pvalue,0.3928068
analysis_id,if5304743x4om01
gene_accession_id,MGI:1921442
parameter_name,Number of rears - total
mouse_strain,C57BL
