mouse_life_stage,Early adult
parameter_name,Body weight
pvalue,0.4140573
mouse_strain,C57BL
gene_accession_id,MGI:1914050
gene_symbol,Trp53rkb
parameter_id,M-G-P_009_001_003
analysis_id,5ri5vipx66689x7
