mouse_life_stage,Early adult
mouse_strain,C55BL
analysis_id,774js8rty0783g1
parameter_name,Limb grasp
pvalue,0.6206474
gene_accession_id,MGI:1918764
gene_symbol,Sfpq
parameter_id,IMPC_CSD_039_001
