parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:1341628
mouse_strain,C57BL
parameter_name,Hindlimb nail - number
analysis_id,at3f1af925l793f
gene_symbol,Atrn
pvalue,0.8919747
mouse_life_stage,Early adult
