parameter_id,MGP_PBI_031_001
gene_accession_id,MGI:1916222
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Tatdn3
parameter_name,KLRG1+ mature NK cell number
pvalue,0.6710581
analysis_id,7523fp148d785dt
