gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_id,IMPC_CAL_008_001
parameter_name,Total food intake
analysis_id,c1r0pk42m8ww8d7
mouse_strain,C57BL
pvalue,0.8814596
mouse_life_stage,Late adult
