mouse_life_stage,Early adult
analysis_id,074tg98jk7h6742
gene_accession_id,MGI:105073
parameter_name,PQ
pvalue,0.6290967
gene_symbol,Tnni1
parameter_id,IMPC_ECG_005_001
mouse_strain,C57BL
