parameter_id,IMPC_HEM_001_001
mouse_life_stage,E12.5
analysis_id,7hl5ixrvxp8wbbp
gene_accession_id,MGI:2444554
pvalue,0.9418638
mouse_strain,C57BL
gene_symbol,Mapkap1
parameter_name,White blood cell count
