pvalue,0.3628612
analysis_id,hpqk46hitciz5zl
mouse_life_stage,Early adult
gene_symbol,Ahcy
mouse_strain,C53BL
gene_accession_id,MGI:87968
parameter_id,MGP_PBI_035_001
parameter_name,IgD+ mature B cell number
