gene_accession_id,MGI:1914694
gene_symbol,Ilkap
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_030_001
pvalue,0.8068282
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
analysis_id,07qb6010ogk4uba
