mouse_life_stage,Middle aged adult
mouse_strain,C51BL
gene_accession_id,MGI:1934811
pvalue,0.951204
gene_symbol,Nucks1
parameter_name,Effector gd T cells - % of gd T cells
parameter_id,MGP_IMM_020_001
analysis_id,c30917098p0k94m
