parameter_id,IMPC_IMM_025_001
gene_accession_id,MGI:3026886
parameter_name,DN CD25- NKT cells
pvalue,0.6247621
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,1n28b8c2lyt1816
gene_symbol,Cdin1
