parameter_id,IMPC_OFD_009_001
gene_symbol,Hpca
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_name,Whole arena average speed
analysis_id,hp6fn9j5j27yh7y
pvalue,0.7708018
mouse_life_stage,Late adult
