mouse_strain,C57BL
pvalue,0.6529103
gene_symbol,Dmap1
analysis_id,19x828741p382oc
parameter_id,MGP_PBI_010_001
mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
