parameter_id,IMPC_XRY_059_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,f2d111t66350c0s
parameter_name,Shape of ribcage
gene_accession_id,MGI:1913105
gene_symbol,Slc28a2
pvalue,0.6488768
