mouse_strain,C57BL
parameter_id,MGP_CSD_067_001
parameter_name,Snout size
gene_symbol,Arpc2
mouse_life_stage,Early adult
analysis_id,54y1u1v26lnda1o
pvalue,0.9711754
gene_accession_id,MGI:1923959
