parameter_id,MGP_MLN_010_001
gene_accession_id,MGI:1913483
mouse_life_stage,E9.5
parameter_name,Resting Treg cells - % of Treg
analysis_id,67z03e6j7675244
gene_symbol,Dmap1
pvalue,0.5298206
mouse_strain,C57BL
