mouse_strain,129SV
gene_accession_id,MGI:104848
analysis_id,v1a49533x4bwjpg
parameter_id,IMPC_OFD_016_001
gene_symbol,Inpp1
mouse_life_stage,Early adult
parameter_name,Center permanence time
pvalue,0.4589024
