parameter_id,M-G-P_014_001_010
mouse_strain,C57BL
gene_symbol,Rab22a
mouse_life_stage,Early adult
pvalue,0.4596487
parameter_name,lens opacity
gene_accession_id,MGI:105072
analysis_id,sp197k99eh19646
