mouse_strain,C57BL
pvalue,0.9898935
parameter_id,IMPC_HEM_008_001
mouse_life_stage,Early adult
gene_symbol,Sdcbp2
parameter_name,Platelet count
analysis_id,s39454978483h52
gene_accession_id,MGI:2385156
