parameter_id,MGP_MLN_001_001
gene_symbol,Secisbp2l
parameter_name,Total T cells - % of CD45+
analysis_id,22266x9d989178x
mouse_strain,C57BL
pvalue,0.06479467
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1917604
