mouse_life_stage,E9.5
gene_symbol,Ints7
mouse_strain,C57BL
gene_accession_id,MGI:1924315
parameter_id,MGP_IMM_007_001
pvalue,0.8773118
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,47gt2ghc63454x5
