pvalue,0.5367689
parameter_id,IMPC_IMM_052_001
analysis_id,d9h19p8jza4z7q0
gene_symbol,Tnfsf10
gene_accession_id,MGI:107414
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Eosinophils
