parameter_id,JAX_OFD_012_001
gene_accession_id,MGI:95457
gene_symbol,Mecom
parameter_name,Periphery permanence time
mouse_life_stage,Early adult
analysis_id,n892o03q1n29w5o
pvalue,0.8893857
mouse_strain,C3H
