parameter_id,HRWLLA_OFD_007_001
gene_accession_id,MGI:1924315
mouse_strain,C57BL
parameter_name,Whole arena resting time
analysis_id,8bo8284753247y3
pvalue,0.6128878
gene_symbol,Ints7
mouse_life_stage,Early adult
