mouse_strain,C57BL
gene_accession_id,MGI:2135738
pvalue,0.0819333
parameter_name,Retinal Blood Vessels
analysis_id,l5351e729626g2s
gene_symbol,Abo
parameter_id,IMPC_EYE_024_001
mouse_life_stage,Early adult
