mouse_life_stage,Middle aged adult
parameter_id,IMPC_CAL_008_001
pvalue,0.09828804
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
analysis_id,t8y99p8by773r9o
parameter_name,Total food intake
mouse_strain,C57BL
