parameter_id,ESLIM_016_001_002
parameter_name,Red blood cell count
mouse_life_stage,E12.5
analysis_id,9d5l2m30046h00w
gene_accession_id,MGI:88174
mouse_strain,C57BL
gene_symbol,Bmi1
pvalue,0.4647254
