parameter_id,MGP_MLN_074_001
gene_accession_id,MGI:2674093
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD45+
analysis_id,w9o6kdyr742c4d9
gene_symbol,Psd4
pvalue,0.1179773
