parameter_id,IMPC_EYE_001_001
parameter_name,Eye
mouse_life_stage,Early adult
analysis_id,13sel99r62sh8ui
pvalue,0.6509166
gene_accession_id,MGI:1916846
gene_symbol,Ap5s1
mouse_strain,C57BL
