parameter_id,IMPC_XRY_064_001
gene_accession_id,MGI:1924054
analysis_id,m409268mwd77tk0
gene_symbol,Kdm4c
parameter_name,Thoracic processes
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8244448
