mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913576
parameter_id,IMPC_ECG_005_001
parameter_name,PQ
pvalue,0.6838863
gene_symbol,Dnajc5b
analysis_id,g6v903z5hp1oulq
