parameter_id,IMPC_EYE_025_001
gene_symbol,Mapkap1
pvalue,0.6831813
parameter_name,Retinal Blood Vessels Structure
mouse_life_stage,E12.5
gene_accession_id,MGI:2444554
mouse_strain,C57BL
analysis_id,wu1774l1yg08740
