parameter_id,HMGULA_CBC_009_001
parameter_name,Calcium
analysis_id,i52u31as9422n7f
pvalue,0.1094165
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1274787
gene_symbol,Trdmt1
