gene_symbol,Slc45a3
parameter_id,JAX_OFD_014_001
pvalue,0.2405591
analysis_id,t7662qa4pn7nw5i
mouse_strain,C52BL
gene_accession_id,MGI:1922082
mouse_life_stage,Early adult
parameter_name,Center distance travelled
