parameter_id,IMPC_CSD_078_001
analysis_id,v5v896a2a1po062
gene_accession_id,MGI:88461
parameter_name,Vocalization
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4347392
gene_symbol,Col6a3
