mouse_strain,C57BL
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
analysis_id,fee51593jw16q68
mouse_life_stage,Early adult
pvalue,0.5447514
gene_accession_id,MGI:3033992
parameter_id,MGP_PBI_009_001
gene_symbol,Cldn19
