parameter_id,MGP_PBI_004_001
parameter_name,CD8+ alpha beta T cell percentage
gene_symbol,Cisd2
analysis_id,i11xwerv5xpx2nw
gene_accession_id,MGI:1914256
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.300941
