mouse_strain,C57BL
pvalue,0.3524649
gene_symbol,Tiprl
analysis_id,5twtm3p6jotow4l
mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
parameter_name,Caudal processes
parameter_id,IMPC_XRY_067_001
