mouse_strain,C57BL
analysis_id,y4333es35acgi73
mouse_life_stage,Early adult
pvalue,0.3413427
gene_accession_id,MGI:2674093
gene_symbol,Psd4
parameter_name,CD8+ alpha beta T cell percentage
parameter_id,MGP_PBI_004_001
