gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_id,IMPC_GPP_004_001
analysis_id,57ojwss9svdqu06
parameter_name,Placenta Size
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.839252
