parameter_id,M-G-P_016_001_005
analysis_id,pvl06839969967n
gene_symbol,Rab3gap2
parameter_name,Mean-cell-volume
pvalue,0.6168468
mouse_life_stage,Early adult
gene_accession_id,MGI:1916043
mouse_strain,C57BL
