gene_accession_id,MGI:1914256
gene_symbol,Cisd2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_029_001
pvalue,0.6316919
parameter_name,Neutrophil differential count
analysis_id,nodmdrw8ki0z33t
