parameter_id,IMPC_CBC_018_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Glucose
gene_accession_id,MGI:1338032
pvalue,0.09023231
gene_symbol,Sema6c
analysis_id,oe3971a1b8110xh
