parameter_id,IMPC_XRY_018_001
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
mouse_strain,C57BL
pvalue,0.4562285
analysis_id,hg3i0z565ltk7p0
parameter_name,Shape of vertebrae
