parameter_id,M-G-P_009_001_003
parameter_name,Body weight
mouse_strain,C57BL
pvalue,0.5404357
gene_accession_id,MGI:1914836
gene_symbol,Ubxn11
mouse_life_stage,Early adult
analysis_id,05j2kfa1an2iaej
